ID,Outcome
230_554,0.73765641450882
231_554,0.56359127163887
233_554,0.688426375389099
235_554,0.522137627005577
236_554,0.517868787050247
237_554,0.53892308473587
238_554,0.460038781166077
239_554,0.645017623901367
240_554,0.520868062973023
241_554,0.542233020067215
242_554,0.639725595712662
243_554,0.588291704654694
244_554,0.601978957653046
245_554,0.26467590034008
246_554,0.513872548937798
247_554,0.665690571069717
248_554,0.706651002168655
250_554,0.644120961427689
251_554,0.319918096065521
252_554,0.619434237480164
253_554,0.441167086362839
255_554,0.619464695453644
256_554,0.534033238887787
258_554,0.487521559000015
259_554,0.419195875525475
260_554,0.655657291412354
261_554,0.664798438549042
262_554,0.55576303601265
263_554,0.71095597743988
264_554,0.767433553934097
265_554,0.404131099581718
266_554,0.649076879024506
267_554,0.603253662586212
268_554,0.5517857670784
269_554,0.698734879493713
270_554,0.68135529756546
271_554,0.718641638755798
273_554,0.597491502761841
274_554,0.687307506799698
276_554,0.700874894857407
277_554,0.613475978374481
278_554,0.685442358255386
279_554,0.734418004751205
280_554,0.599092334508896
281_554,0.723738104104996
282_554,0.689463019371033
284_554,0.602914690971375
285_554,0.535957634449005
286_554,0.47524306178093
287_554,0.562331825494766
288_554,0.688683688640595
289_554,0.583299547433853
290_554,0.556260645389557
291_554,0.400857180356979
292_554,0.703253209590912
294_554,0.601882368326187
295_554,0.558551877737045
296_554,0.522851914167404
297_554,0.676988363265991
299_554,0.379570677876472
300_554,0.527613669633865
301_554,0.706902593374252
302_554,0.288100756704807
304_554,0.632350832223892
305_554,0.366051256656647
306_554,0.607024878263474
307_554,0.53575499355793
308_554,0.652805715799332
309_554,0.547346621751785
310_554,0.692432284355164
312_554,0.330460302531719
313_554,0.506283700466156
314_554,0.700177043676376
315_554,0.528584778308868
316_554,0.54505980014801
317_554,0.659583956003189
318_554,0.714309722185135
319_554,0.701067447662354
320_554,0.56226572394371
322_554,0.640014111995697
323_554,0.526373133063316
324_554,0.442414492368698
325_554,0.707377672195435
326_554,0.381067231297493
327_554,0.668560773134232
328_554,0.476410031318665
329_554,0.591834157705307
331_554,0.489779591560364
332_554,0.691969841718674
333_554,0.664102435112
334_554,0.754259705543518
335_554,0.708331763744354
337_554,0.497494801878929
339_554,0.657016932964325
341_554,0.631036937236786
342_554,0.573835819959641
343_554,0.608144372701645
344_554,0.319740958511829
345_554,0.589402496814728
346_554,0.633619010448456
347_554,0.525372952222824
348_554,0.749485313892365
349_554,0.574399620294571
350_554,0.623492538928986
351_554,0.352418720722199
352_554,0.564147353172302
353_554,0.718210250139237
354_554,0.725189626216888
356_554,0.550081163644791
357_554,0.630970060825348
358_554,0.585228681564331
360_554,0.58954593539238
361_554,0.675674498081207
362_554,0.388045519590378
363_554,0.526818096637726
365_554,0.655324220657349
366_554,0.451467201113701
367_554,0.752050250768662
368_554,0.410916328430176
369_554,0.571154892444611
371_554,0.630661100149155
372_554,0.667784690856934
376_554,0.687814950942993
377_554,0.626481860876083
378_554,0.641663044691086
379_554,0.624476820230484
380_554,0.677513718605042
381_554,0.667275249958038
382_554,0.597709566354752
383_554,0.633674383163452
384_554,0.487671345472336
386_554,0.674299627542496
387_554,0.697267055511475
388_554,0.530780166387558
389_554,0.657837331295013
390_554,0.741272807121277
391_554,0.544560819864273
392_554,0.447888046503067
393_554,0.781585395336151
394_554,0.498888224363327
395_554,0.713683038949966
396_554,0.672290652990341
397_554,0.511896267533302
398_554,0.647514641284943
399_554,0.544492572546005
401_554,0.620058715343475
402_554,0.537240087985992
403_554,0.541327983140945
404_554,0.551746279001236
405_554,0.587597012519836
406_554,0.491536989808083
407_554,0.68908953666687
408_554,0.748567670583725
409_554,0.419567659497261
410_554,0.733765125274658
411_554,0.569411784410477
414_554,0.647925227880478
415_554,0.510584339499474
416_554,0.518590718507767
417_554,0.629914969205856
418_554,0.751698225736618
420_554,0.679318070411682
421_554,0.605046540498734
422_554,0.640397071838379
423_554,0.480632945895195
425_554,0.511051788926125
426_554,0.386417344212532
427_554,0.626864165067673
428_554,0.738437473773956
430_554,0.538699358701706
431_554,0.724311977624893
433_554,0.456304460763931
434_554,0.336799278855324
435_554,0.537076085805893
436_554,0.567005723714829
437_554,0.688311725854874
438_554,0.723218619823456
439_554,0.686558306217194
440_554,0.697083830833435
441_554,0.536179393529892
442_554,0.685748159885407
443_554,0.723737329244614
444_554,0.725572466850281
445_554,0.501200422644615
446_554,0.533271610736847
448_554,0.640445232391357
450_554,0.417420983314514
451_554,0.497005864977837
452_554,0.553000628948212
453_554,0.587357103824616
454_554,0.71223121881485
455_554,0.612525552511215
456_554,0.622645974159241
457_554,0.659406781196594
458_554,0.634876251220703
459_554,0.771251171827316
460_554,0.31593681871891
461_554,0.725820600986481
462_554,0.292008951306343
463_554,0.657838553190231
464_554,0.759431749582291
465_554,0.541926085948944
466_554,0.331166088581085
467_554,0.655464589595795
468_554,0.619154959917069
469_554,0.580686509609222
470_554,0.66264995932579
471_554,0.470275953412056
472_554,0.483434841036797
473_554,0.653149217367172
475_554,0.434399113059044
476_554,0.633012801408768
478_554,0.620686441659927
479_554,0.45367568731308
481_554,0.716443657875061
483_554,0.714377045631409
484_554,0.53453753888607
485_554,0.6887027323246
486_554,0.724464982748032
487_554,0.755116701126099
488_554,0.752263516187668
490_554,0.600990399718285
491_554,0.63114333152771
492_554,0.755933791399002
493_554,0.69250351190567
494_554,0.651998817920685
495_554,0.391880884766579
497_554,0.646607965230942
498_554,0.624243527650833
499_554,0.578029125928879
501_554,0.654818564653397
502_554,0.414945676922798
503_554,0.686103910207748
505_554,0.360615745186806
506_554,0.641175866127014
507_554,0.66703587770462
508_554,0.256920695304871
509_554,0.5022352039814
510_554,0.759515583515167
511_554,0.673937559127808
512_554,0.394877657294273
513_554,0.632512778043747
514_554,0.591743409633637
515_554,0.615596055984497
516_554,0.585456371307373
517_554,0.603192090988159
518_554,0.569109052419663
520_554,0.451213419437408
521_554,0.638739228248596
522_554,0.507098078727722
523_554,0.519836917519569
524_554,0.529951274394989
525_554,0.65328323841095
526_554,0.309813946485519
527_554,0.665373772382736
528_554,0.592565655708313
529_554,0.654973179101944
530_554,0.669684529304504
531_554,0.725403904914856
532_554,0.802599906921387
533_554,0.691859394311905
534_554,0.529177039861679
535_554,0.778951287269592
536_554,0.616932541131973
537_554,0.576310902833939
538_554,0.712816923856735
539_554,0.561664566397667
540_554,0.594114363193512
541_554,0.482144266366959
542_554,0.741990953683853
543_554,0.679043471813202
544_554,0.380734190344811
545_554,0.707399934530258
546_554,0.659894615411758
547_554,0.517570674419403
548_554,0.558532387018204
549_554,0.42475700378418
550_554,0.388468235731125
551_554,0.523146957159042
552_554,0.450080871582031
553_554,0.536457970738411
555_554,0.482605397701263
556_554,0.474465385079384
557_554,0.642843961715698
559_554,0.719507306814194
560_554,0.660888224840164
562_554,0.65406545996666
563_554,0.546219229698181
564_554,0.524294838309288
565_554,0.58053532242775
566_554,0.692031234502792
567_554,0.654106974601746
568_554,0.710842490196228
569_554,0.687515437602997
570_554,0.61416557431221
571_554,0.63066029548645
572_554,0.636775463819504
573_554,0.641796201467514
574_554,0.488375157117844
575_554,0.753093838691711
576_554,0.639248549938202
577_554,0.723841995000839
579_554,0.475282549858093
580_554,0.732273787260056
581_554,0.547818049788475
582_554,0.218028925359249
583_554,0.574701994657517
584_554,0.728231459856033
585_554,0.268057376146317
586_554,0.661195173859596
587_554,0.659609735012054
589_554,0.524647548794746
590_554,0.672693222761154
591_554,0.537443369626999
592_554,0.353312999010086
593_554,0.323485299944878
594_554,0.48858068883419
595_554,0.592560470104218
596_554,0.699426919221878
597_554,0.496332779526711
598_554,0.603723853826523
599_554,0.608263924717903
600_554,0.5465227663517
601_554,0.612150281667709
602_554,0.551563173532486
603_554,0.613179385662079
604_554,0.767418563365936
605_554,0.411307632923126
606_554,0.512160062789917
607_554,0.682694733142853
608_554,0.593201845884323
609_554,0.719101965427399
610_554,0.573122277855873
611_554,0.675988644361496
612_554,0.563726723194122
613_554,0.683738946914673
614_554,0.697558909654617
615_554,0.499167114496231
616_554,0.636743158102036
617_554,0.42524679005146
618_554,0.55532144010067
619_554,0.532503932714462
620_554,0.550108432769775
621_554,0.656481951475143
623_554,0.677949726581574
624_554,0.704346626996994
626_554,0.572949677705765
627_554,0.585391283035278
628_554,0.689115613698959
629_554,0.624433755874634
630_554,0.498958319425583
631_554,0.688558697700501
632_554,0.671458423137665
633_554,0.617401868104935
634_554,0.678956985473633
635_554,0.52501505613327
636_554,0.371681809425354
637_554,0.665065199136734
638_554,0.663116842508316
639_554,0.663358062505722
640_554,0.656684756278992
641_554,0.38874477148056
642_554,0.675907969474793
643_554,0.653089731931686
644_554,0.690982967615128
645_554,0.263148829340935
646_554,0.414917901158333
647_554,0.633049637079239
648_554,0.550681620836258
649_554,0.691223561763763
650_554,0.619489461183548
651_554,0.391137048602104
652_554,0.599720001220703
654_554,0.509220749139786
655_554,0.418973788619041
656_554,0.643839329481125
657_554,0.666726589202881
658_554,0.50227615237236
659_554,0.616357982158661
660_554,0.429234966635704
661_554,0.548065662384033
662_554,0.614076018333435
663_554,0.415579065680504
664_554,0.611300051212311
665_554,0.480594769120216
666_554,0.624073892831802
668_554,0.657065719366074
669_554,0.431839898228645
670_554,0.513160482048988
671_554,0.436974063515663
672_554,0.592275828123093
673_554,0.692276895046234
674_554,0.700272798538208
676_554,0.372995585203171
677_554,0.723877012729645
678_554,0.736885726451874
679_554,0.629849314689636
680_554,0.59697949886322
682_554,0.37245075404644
684_554,0.622620731592178
685_554,0.695950448513031
686_554,0.501220136880875
687_554,0.689079165458679
689_554,0.686719745397568
690_554,0.638544619083405
691_554,0.669459283351898
692_554,0.648488610982895
693_554,0.569833040237427
694_554,0.71006590127945
695_554,0.56316065788269
696_554,0.502802267670631
698_554,0.581076413393021
699_554,0.610632628202438
700_554,0.585331916809082
701_554,0.67506554722786
702_554,0.53560633957386
703_554,0.722463518381119
704_554,0.533756524324417
705_554,0.65053191781044
706_554,0.698473632335663
709_554,0.418596178293228
710_554,0.358280450105667
711_554,0.592382341623306
712_554,0.541154056787491
713_554,0.730007648468018
714_554,0.42606757581234
715_554,0.667856156826019
716_554,0.5166355073452
717_554,0.529960051178932
720_554,0.559975266456604
721_554,0.659954309463501
722_554,0.585356533527374
723_554,0.60785910487175
724_554,0.477391749620438
725_554,0.447071254253387
726_554,0.644755810499191
727_554,0.637457489967346
728_554,0.701796650886536
729_554,0.503288745880127
730_554,0.387089341878891
731_554,0.57843554019928
732_554,0.556950300931931
733_554,0.654113084077835
734_554,0.761154919862747
735_554,0.614987999200821
736_554,0.600568741559982
737_554,0.583104521036148
738_554,0.668103039264679
739_554,0.631024181842804
741_554,0.473620221018791
742_554,0.744718372821808
743_554,0.664084523916245
744_554,0.564607709646225
745_554,0.55397866666317
748_554,0.55169227719307
749_554,0.571202427148819
750_554,0.65957635641098
751_554,0.396899223327637
752_554,0.561026453971863
753_554,0.452456876635552
754_554,0.474488809704781
755_554,0.549949020147324
756_554,0.602279663085938
758_554,0.577050745487213
759_554,0.555070400238037
760_554,0.462243616580963
761_554,0.668388366699219
762_554,0.717057883739471
763_554,0.602839082479477
764_554,0.584710359573364
765_554,0.737855911254883
766_554,0.404674246907234
767_554,0.670294404029846
768_554,0.651564985513687
770_554,0.428648605942726
771_554,0.57178270816803
772_554,0.453268498182297
773_554,0.575154826045036
774_554,0.560353070497513
775_554,0.592813670635223
776_554,0.646336525678635
777_554,0.767769634723663
778_554,0.688029199838638
779_554,0.678602486848831
780_554,0.66526061296463
781_554,0.188103899359703
782_554,0.637197077274323
783_554,0.604586720466614
784_554,0.682714194059372
785_554,0.665252834558487
787_554,0.536201566457748
788_554,0.71930542588234
789_554,0.258920520544052
790_554,0.479048356413841
791_554,0.351072698831558
792_554,0.633441805839539
793_554,0.598948538303375
794_554,0.549340277910233
795_554,0.370832085609436
796_554,0.624470204114914
797_554,0.680616617202759
798_554,0.5453310161829
799_554,0.658951669931412
800_554,0.719588935375214
801_554,0.610136896371841
803_554,0.718214094638825
804_554,0.564673066139221
805_554,0.373989164829254
806_554,0.679215848445892
807_554,0.667478829622269
808_554,0.45056189596653
809_554,0.50905978679657
810_554,0.452850610017777
811_554,0.655694603919983
812_554,0.521301716566086
813_554,0.586612164974213
814_554,0.642299026250839
815_554,0.554570257663727
816_554,0.541349291801453
818_554,0.729543805122376
819_554,0.523598626255989
821_554,0.553610041737557
822_554,0.682601451873779
823_554,0.63292196393013
824_554,0.683262944221497
825_554,0.615470618009567
826_554,0.664329409599304
827_554,0.659880608320236
828_554,0.493603378534317
829_554,0.467761114239693
830_554,0.68873342871666
831_554,0.665796041488648
832_554,0.752295196056366
833_554,0.510826036334038
834_554,0.448620647192001
835_554,0.66411355137825
836_554,0.652496874332428
837_554,0.49420066177845
838_554,0.650750637054443
839_554,0.735106408596039
840_554,0.621838599443436
841_554,0.466142803430557
842_554,0.674131572246552
843_554,0.458843901753426
844_554,0.548948854207993
845_554,0.446480810642242
846_554,0.32707890868187
847_554,0.404621958732605
848_554,0.568643748760223
849_554,0.442141264677048
850_554,0.539030015468597
851_554,0.61606365442276
852_554,0.636200219392777
853_554,0.563237100839615
854_554,0.514976739883423
855_554,0.668059885501862
856_554,0.56234809756279
857_554,0.679451614618301
858_554,0.528111830353737
859_554,0.402106404304504
860_554,0.461240857839584
862_554,0.507128104567528
863_554,0.611867636442184
864_554,0.5740707218647
865_554,0.437608942389488
866_554,0.506473213434219
867_554,0.715642333030701
868_554,0.619132995605469
869_554,0.653829157352448
871_554,0.705213755369186
872_554,0.757722020149231
873_554,0.565933853387833
874_554,0.680479526519775
875_554,0.567569673061371
876_554,0.678965538740158
877_554,0.663687199354172
878_554,0.594119161367416
879_554,0.481509104371071
880_554,0.653053998947144
881_554,0.37328927218914
882_554,0.481451988220215
883_554,0.575766801834106
884_554,0.591901898384094
885_554,0.619319885969162
886_554,0.523926347494125
888_554,0.48393240571022
889_554,0.487072080373764
891_554,0.526283696293831
892_554,0.312003687024117
893_554,0.571213603019714
894_554,0.537619918584824
895_554,0.398585349321365
896_554,0.619292825460434
897_554,0.365406781435013
898_554,0.62896278500557
899_554,0.642672687768936
900_554,0.551467955112457
901_554,0.665290027856827
903_554,0.574745804071426
904_554,0.461322411894798
905_554,0.531845033168793
906_554,0.484074965119362
907_554,0.66867145895958
908_554,0.595869272947311
909_554,0.315639212727547
910_554,0.607264518737793
911_554,0.414028629660606
912_554,0.71631732583046
913_554,0.675054311752319
914_554,0.569001913070679
916_554,0.706269085407257
917_554,0.545988842844963
918_554,0.596333056688309
919_554,0.421709001064301
920_554,0.464406341314316
921_554,0.545468986034393
922_554,0.645244956016541
924_554,0.67329016327858
925_554,0.274327114224434
927_554,0.217709146440029
928_554,0.562501162290573
929_554,0.557642877101898
930_554,0.589485213160515
931_554,0.669823616743088
932_554,0.660454034805298
933_554,0.577900797128677
934_554,0.517546907067299
935_554,0.699068397283554
936_554,0.540365815162659
937_554,0.643691629171372
938_554,0.645009815692902
939_554,0.448700472712517
941_554,0.606376022100449
942_554,0.468865111470223
943_554,0.612227261066437
944_554,0.573082029819489
945_554,0.596610337495804
946_554,0.596996426582336
948_554,0.673143267631531
949_554,0.600991070270538
950_554,0.719946384429932
951_554,0.670641154050827
952_554,0.582779109477997
953_554,0.692451894283295
955_554,0.68367275595665
956_554,0.728523373603821
957_554,0.658953368663788
958_554,0.376646935939789
959_554,0.633677303791046
961_554,0.533817291259766
962_554,0.436328917741776
965_554,0.636686235666275
966_554,0.578419953584671
968_554,0.669662475585938
969_554,0.406122252345085
970_554,0.59436023235321
971_554,0.500458285212517
972_554,0.67910298705101
973_554,0.618878215551376
974_554,0.649134904146195
976_554,0.712431579828262
977_554,0.732190191745758
978_554,0.596783757209778
979_554,0.607259958982468
980_554,0.693240851163864
981_554,0.491990029811859
982_554,0.565962746739388
983_554,0.591948479413986
985_554,0.404013708233833
986_554,0.307859256863594
988_554,0.649958401918411
989_554,0.62509386241436
990_554,0.540162399411202
991_554,0.453731253743172
992_554,0.649412035942078
993_554,0.334193155169487
994_554,0.728104084730148
995_554,0.703804224729538
996_554,0.375596836209297
997_554,0.489748507738113
998_554,0.466243132948875
999_554,0.523517549037933
1000_554,0.686568200588226
1001_554,0.46510660648346
1002_554,0.7447589635849
1004_554,0.572804689407349
1005_554,0.495254769921303
1007_554,0.699200063943863
1008_554,0.661436051130295
1009_554,0.292333230376244
1010_554,0.671038001775742
1011_554,0.672198116779327
1012_554,0.305776789784431
1014_554,0.597686529159546
1015_554,0.487438261508942
1016_554,0.571323662996292
1017_554,0.508827716112137
1018_554,0.654378890991211
1019_554,0.567511171102524
1020_554,0.781980186700821
1021_554,0.720675945281982
1022_554,0.535708099603653
1023_554,0.293703272938728
1024_554,0.67968413233757
1025_554,0.503237545490265
1026_554,0.431598961353302
1027_554,0.626631438732147
1029_554,0.598000049591065
1030_554,0.65738520026207
1032_554,0.763519495725632
1033_554,0.383454114198685
1034_554,0.461505830287933
1035_554,0.64160144329071
1036_554,0.662008345127106
1038_554,0.556133359670639
1039_554,0.413714848458767
1040_554,0.517629772424698
1041_554,0.642254322767258
1042_554,0.443649873137474
1043_554,0.501757621765137
1044_554,0.670747697353363
1045_554,0.548119589686394
1046_554,0.446010485291481
1047_554,0.561336219310761
1049_554,0.536254703998566
1050_554,0.615296602249146
1051_554,0.519741877913475
1052_554,0.686108827590942
1053_554,0.499376565217972
1055_554,0.658161729574204
1056_554,0.468785881996155
1057_554,0.613571494817734
1058_554,0.593237817287445
1059_554,0.573389261960983
1060_554,0.686702519655228
1063_554,0.636771708726883
1065_554,0.616850405931473
1067_554,0.60285621881485
1068_554,0.572547435760498
1069_554,0.667846828699112
1070_554,0.564491897821426
1071_554,0.624419093132019
1072_554,0.557597830891609
1073_554,0.640172213315964
1074_554,0.54065153002739
1075_554,0.564098328351975
1076_554,0.6172756254673
1077_554,0.56017416715622
1078_554,0.423993617296219
1079_554,0.561691612005234
1080_554,0.661309659481049
1082_554,0.562623500823975
1083_554,0.524707853794098
1084_554,0.378557547926903
1085_554,0.601241827011108
1086_554,0.641539394855499
1088_554,0.562688261270523
1089_554,0.587775260210037
1090_554,0.679120272397995
1091_554,0.625835329294205
1092_554,0.472216874361038
1093_554,0.457368388772011
1094_554,0.762509047985077
1095_554,0.694485425949097
1096_554,0.50599579513073
1097_554,0.502731949090958
1098_554,0.461291685700417
1099_554,0.677810579538345
1101_554,0.689959228038788
1102_554,0.663225740194321
1103_554,0.714201241731644
1105_554,0.594418257474899
1106_554,0.670458793640137
1107_554,0.43016828596592
1108_554,0.622252345085144
1109_554,0.559949189424515
1110_554,0.544690996408463
1111_554,0.474702179431915
1112_554,0.571059972047806
1113_554,0.756098866462708
1114_554,0.654066234827042
1115_554,0.511321634054184
1116_554,0.553483903408051
1117_554,0.639694511890411
1118_554,0.498842984437943
1119_554,0.537304073572159
1120_554,0.753180205821991
1121_554,0.679848432540894
1122_554,0.351110547780991
1123_554,0.58579409122467
1124_554,0.689615249633789
1125_554,0.400089949369431
1126_554,0.697077691555023
1127_554,0.387039765715599
1128_554,0.411807030439377
1129_554,0.585545033216476
1130_554,0.525188326835632
1131_554,0.443954363465309
1132_554,0.630765795707703
1133_554,0.654792666435242
1134_554,0.6127869784832
1135_554,0.421908646821976
1136_554,0.615801185369492
1137_554,0.593133091926575
1140_554,0.735365867614746
1141_554,0.70008996129036
1142_554,0.262273475527763
1143_554,0.635684937238693
1144_554,0.407900452613831
1145_554,0.629750430583954
1146_554,0.504379391670227
1147_554,0.655769854784012
1148_554,0.698593467473984
1149_554,0.592291444540024
1150_554,0.485035598278046
1151_554,0.651888519525528
1152_554,0.643476486206055
1153_554,0.639414966106415
1154_554,0.677032738924027
1155_554,0.302040748298168
1157_554,0.439838618040085
1160_554,0.533044025301933
1161_554,0.417233377695084
1162_554,0.619871288537979
1163_554,0.614684462547302
1164_554,0.621113747358322
1165_554,0.707497447729111
1166_554,0.418224021792412
1167_554,0.634934276342392
1168_554,0.581916213035584
1169_554,0.601507216691971
1170_554,0.64547073841095
1171_554,0.60374391078949
1173_554,0.298040688037872
1174_554,0.749654740095139
1175_554,0.376627683639526
1176_554,0.538436159491539
1177_554,0.464559197425842
1178_554,0.562148541212082
1179_554,0.627155095338821
1180_554,0.446852028369904
1181_554,0.377824068069458
1182_554,0.70432448387146
1183_554,0.573560476303101
1184_554,0.343897774815559
1185_554,0.649400860071182
1186_554,0.562597334384918
1187_554,0.589497208595276
1188_554,0.527177289128304
1189_554,0.537497580051422
1190_554,0.55470883846283
1191_554,0.477423995733261
1192_554,0.570648118853569
1193_554,0.772489815950394
1194_554,0.471969395875931
1195_554,0.534105658531189
1196_554,0.672661781311035
1197_554,0.665371984243393
1198_554,0.593739658594132
1200_554,0.337727159261704
1201_554,0.414476707577705
1202_554,0.418088287115097
1203_554,0.761892139911652
1204_554,0.429923102259636
1205_554,0.658647060394287
1206_554,0.52799291908741
1207_554,0.58429816365242
1209_554,0.606053382158279
1210_554,0.658001780509949
1211_554,0.577630192041397
1214_554,0.639011353254318
1216_554,0.466383993625641
1217_554,0.597299247980118
1218_554,0.628170222043991
1219_554,0.69742226600647
1220_554,0.351500764489174
1221_554,0.532148644328117
1223_554,0.716495603322983
1224_554,0.47762742638588
1225_554,0.694290071725845
1226_554,0.59410734474659
1227_554,0.614496499300003
1228_554,0.458301112055779
1229_554,0.686289310455322
1231_554,0.51502026617527
1232_554,0.641006946563721
1233_554,0.702673971652985
1234_554,0.698446661233902
1235_554,0.727203518152237
1236_554,0.34060575067997
1237_554,0.509066253900528
1238_554,0.573038518428803
1239_554,0.521528363227844
1240_554,0.609430760145187
1241_554,0.564693987369537
1242_554,0.453029796481133
1244_554,0.618938326835632
1245_554,0.548679947853088
1246_554,0.553526282310486
1247_554,0.345850482583046
1248_554,0.627660065889359
1249_554,0.519438609480858
1250_554,0.661857843399048
1251_554,0.601111382246018
1253_554,0.616650968790054
1254_554,0.623477250337601
1255_554,0.698094636201859
1256_554,0.571093037724495
1257_554,0.660946369171143
1258_554,0.655577778816223
1259_554,0.696170419454575
1260_554,0.678211838006973
1261_554,0.520694494247437
1262_554,0.483812272548676
1263_554,0.672306299209595
1264_554,0.755653351545334
1265_554,0.670721679925919
1266_554,0.500345215201378
1267_554,0.666909724473953
1268_554,0.650030195713043
1271_554,0.593050539493561
1272_554,0.587512075901032
1273_554,0.722093284130096
1274_554,0.635687440633774
1275_554,0.555454879999161
1277_554,0.589918613433838
1278_554,0.491763025522232
1279_554,0.49358332157135
1280_554,0.620050340890884
1282_554,0.705003499984741
1283_554,0.35944789648056
1284_554,0.69074147939682
1286_554,0.22653441876173
1288_554,0.556181520223618
1289_554,0.628879904747009
1290_554,0.507507741451263
1291_554,0.609995514154434
1292_554,0.454600095748901
1293_554,0.709305584430695
1294_554,0.606540560722351
1295_554,0.614288985729218
1296_554,0.746185302734375
1297_554,0.514823898673058
1298_554,0.650075376033783
1299_554,0.648428291082382
